user_id,date,habit,completed,mood,dayofweek,is_weekend,week_num,day_num,roll7_rate,roll14_rate,roll3_rate,streak,days_since_miss,weekend_penalty,habit_age,will_drop
synthetic_011,2016-03-29,Workout,1,4,1,0,13,18,0.8571428571428571,0.7142857142857143,0.6666666666666666,1,0,-0.12857142857142856,18,0
synthetic_011,2016-03-30,Workout,0,8,2,0,13,19,0.8571428571428571,0.7142857142857143,0.6666666666666666,2,1,-0.12857142857142856,19,0
synthetic_011,2016-03-31,Workout,1,10,3,0,13,20,0.7142857142857143,0.6428571428571429,0.6666666666666666,0,2,-0.12857142857142856,20,0
synthetic_011,2016-04-01,Workout,0,9,4,0,13,21,0.7142857142857143,0.7142857142857143,0.6666666666666666,1,0,-0.12857142857142856,21,0
synthetic_011,2016-04-02,Workout,1,4,5,1,13,22,0.5714285714285714,0.7142857142857143,0.3333333333333333,0,1,-0.12857142857142856,22,0
synthetic_011,2016-04-03,Workout,1,9,6,1,13,23,0.5714285714285714,0.7857142857142857,0.6666666666666666,1,0,-0.12857142857142856,23,0
synthetic_011,2016-04-04,Workout,0,7,0,0,14,24,0.7142857142857143,0.7857142857142857,0.6666666666666666,2,1,-0.12857142857142856,24,0
synthetic_011,2016-04-05,Workout,0,8,1,0,14,25,0.5714285714285714,0.7142857142857143,0.6666666666666666,0,2,-0.12857142857142856,25,0
synthetic_011,2016-04-06,Workout,0,6,2,0,14,26,0.42857142857142855,0.6428571428571429,0.3333333333333333,0,0,-0.12857142857142856,26,0
synthetic_011,2016-04-07,Workout,1,5,3,0,14,27,0.42857142857142855,0.5714285714285714,0.0,0,0,-0.12857142857142856,27,0
synthetic_011,2016-04-08,Workout,1,8,4,0,14,28,0.42857142857142855,0.5714285714285714,0.3333333333333333,1,0,-0.12857142857142856,28,0
synthetic_011,2016-04-09,Workout,1,8,5,1,14,29,0.5714285714285714,0.5714285714285714,0.6666666666666666,2,1,-0.12857142857142856,29,0
synthetic_011,2016-04-10,Workout,1,9,6,1,14,30,0.5714285714285714,0.5714285714285714,1.0,3,2,-0.12857142857142856,30,0
synthetic_012,2016-03-12,Sedentary_Limit,1,4,5,1,10,1,0.0,0.0,0.0,0,0,0.22380952380952385,1,0
synthetic_012,2016-03-13,Sedentary_Limit,0,9,6,1,10,2,1.0,1.0,1.0,1,1,0.22380952380952385,2,0
synthetic_012,2016-03-14,Sedentary_Limit,1,9,0,0,11,3,0.5,0.5,0.5,0,2,0.22380952380952385,3,0
synthetic_012,2016-03-15,Sedentary_Limit,0,4,1,0,11,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0.22380952380952385,4,0
synthetic_012,2016-03-16,Sedentary_Limit,0,4,2,0,11,5,0.5,0.5,0.3333333333333333,0,1,0.22380952380952385,5,0
synthetic_012,2016-03-17,Sedentary_Limit,1,5,3,0,11,6,0.4,0.4,0.3333333333333333,0,0,0.22380952380952385,6,0
synthetic_012,2016-03-18,Sedentary_Limit,1,7,4,0,11,7,0.5,0.5,0.3333333333333333,1,0,0.22380952380952385,7,0
synthetic_012,2016-03-19,Sedentary_Limit,0,7,5,1,11,8,0.5714285714285714,0.5714285714285714,0.6666666666666666,2,1,0.22380952380952385,8,0
synthetic_012,2016-03-20,Sedentary_Limit,0,6,6,1,11,9,0.42857142857142855,0.5,0.6666666666666666,0,2,0.22380952380952385,9,0
synthetic_012,2016-03-21,Sedentary_Limit,1,5,0,0,12,10,0.42857142857142855,0.4444444444444444,0.3333333333333333,0,0,0.22380952380952385,10,0
synthetic_012,2016-03-22,Sedentary_Limit,0,6,1,0,12,11,0.42857142857142855,0.5,0.3333333333333333,1,0,0.22380952380952385,11,0
synthetic_012,2016-03-23,Sedentary_Limit,1,7,2,0,12,12,0.42857142857142855,0.45454545454545453,0.3333333333333333,0,1,0.22380952380952385,12,0
synthetic_012,2016-03-24,Sedentary_Limit,1,6,3,0,12,13,0.5714285714285714,0.5,0.6666666666666666,1,0,0.22380952380952385,13,0
synthetic_012,2016-03-25,Sedentary_Limit,1,8,4,0,12,14,0.5714285714285714,0.5384615384615384,0.6666666666666666,2,1,0.22380952380952385,14,0
synthetic_012,2016-03-26,Sedentary_Limit,1,10,5,1,12,15,0.5714285714285714,0.5714285714285714,1.0,3,2,0.22380952380952385,15,0
synthetic_012,2016-03-27,Sedentary_Limit,0,10,6,1,12,16,0.7142857142857143,0.5714285714285714,1.0,4,3,0.22380952380952385,16,1
synthetic_012,2016-03-28,Sedentary_Limit,0,5,0,0,13,17,0.7142857142857143,0.5714285714285714,0.6666666666666666,0,4,0.22380952380952385,17,1
synthetic_012,2016-03-29,Sedentary_Limit,1,9,1,0,13,18,0.5714285714285714,0.5,0.3333333333333333,0,0,0.22380952380952385,18,0
synthetic_012,2016-03-30,Sedentary_Limit,0,7,2,0,13,19,0.7142857142857143,0.5714285714285714,0.3333333333333333,1,0,0.22380952380952385,19,0
synthetic_012,2016-03-31,Sedentary_Limit,1,10,3,0,13,20,0.5714285714285714,0.5714285714285714,0.3333333333333333,0,1,0.22380952380952385,20,0
synthetic_012,2016-04-01,Sedentary_Limit,0,4,4,0,13,21,0.5714285714285714,0.5714285714285714,0.6666666666666666,1,0,0.22380952380952385,21,0
synthetic_012,2016-04-02,Sedentary_Limit,0,9,5,1,13,22,0.42857142857142855,0.5,0.3333333333333333,0,1,0.22380952380952385,22,0
synthetic_012,2016-04-03,Sedentary_Limit,0,5,6,1,13,23,0.2857142857142857,0.5,0.3333333333333333,0,0,0.22380952380952385,23,0
synthetic_012,2016-04-04,Sedentary_Limit,0,4,0,0,14,24,0.2857142857142857,0.5,0.0,0,0,0.22380952380952385,24,0
synthetic_012,2016-04-05,Sedentary_Limit,1,7,1,0,14,25,0.2857142857142857,0.42857142857142855,0.0,0,0,0.22380952380952385,25,0
synthetic_012,2016-04-06,Sedentary_Limit,1,10,2,0,14,26,0.2857142857142857,0.5,0.3333333333333333,1,0,0.22380952380952385,26,0
synthetic_012,2016-04-07,Sedentary_Limit,0,10,3,0,14,27,0.42857142857142855,0.5,0.6666666666666666,2,1,0.22380952380952385,27,0
synthetic_012,2016-04-08,Sedentary_Limit,0,6,4,0,14,28,0.2857142857142857,0.42857142857142855,0.6666666666666666,0,2,0.22380952380952385,28,0
synthetic_012,2016-04-09,Sedentary_Limit,0,9,5,1,14,29,0.2857142857142857,0.35714285714285715,0.3333333333333333,0,0,0.22380952380952385,29,0
synthetic_012,2016-04-10,Sedentary_Limit,1,5,6,1,14,30,0.2857142857142857,0.2857142857142857,0.0,0,0,0.22380952380952385,30,0
synthetic_012,2016-03-12,Sleep,0,10,5,1,10,1,0.0,0.0,0.0,0,0,0.08095238095238094,1,0
synthetic_012,2016-03-13,Sleep,1,9,6,1,10,2,0.0,0.0,0.0,0,1,0.08095238095238094,2,0
synthetic_012,2016-03-14,Sleep,1,4,0,0,11,3,0.5,0.5,0.5,1,0,0.08095238095238094,3,0
synthetic_012,2016-03-15,Sleep,1,8,1,0,11,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,1,0.08095238095238094,4,0
synthetic_012,2016-03-16,Sleep,1,9,2,0,11,5,0.75,0.75,1.0,3,2,0.08095238095238094,5,0
synthetic_012,2016-03-17,Sleep,0,8,3,0,11,6,0.8,0.8,1.0,4,3,0.08095238095238094,6,0
synthetic_012,2016-03-18,Sleep,0,10,4,0,11,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,4,0.08095238095238094,7,0
synthetic_012,2016-03-19,Sleep,1,9,5,1,11,8,0.5714285714285714,0.5714285714285714,0.3333333333333333,0,0,0.08095238095238094,8,0
synthetic_012,2016-03-20,Sleep,1,8,6,1,11,9,0.7142857142857143,0.625,0.3333333333333333,1,0,0.08095238095238094,9,0
synthetic_012,2016-03-21,Sleep,0,7,0,0,12,10,0.7142857142857143,0.6666666666666666,0.6666666666666666,2,1,0.08095238095238094,10,0
synthetic_012,2016-03-22,Sleep,1,5,1,0,12,11,0.5714285714285714,0.6,0.6666666666666666,0,2,0.08095238095238094,11,0
synthetic_012,2016-03-23,Sleep,1,5,2,0,12,12,0.5714285714285714,0.6363636363636364,0.6666666666666666,1,0,0.08095238095238094,12,0
synthetic_012,2016-03-24,Sleep,1,9,3,0,12,13,0.5714285714285714,0.6666666666666666,0.6666666666666666,2,1,0.08095238095238094,13,0
synthetic_012,2016-03-25,Sleep,0,7,4,0,12,14,0.7142857142857143,0.6923076923076923,1.0,3,2,0.08095238095238094,14,1
synthetic_012,2016-03-26,Sleep,0,9,5,1,12,15,0.7142857142857143,0.6428571428571429,0.6666666666666666,0,3,0.08095238095238094,15,1
synthetic_012,2016-03-27,Sleep,0,10,6,1,12,16,0.5714285714285714,0.6428571428571429,0.3333333333333333,0,0,0.08095238095238094,16,0
synthetic_012,2016-03-28,Sleep,0,5,0,0,13,17,0.42857142857142855,0.5714285714285714,0.0,0,0,0.08095238095238094,17,0
synthetic_012,2016-03-29,Sleep,1,10,1,0,13,18,0.42857142857142855,0.5,0.0,0,0,0.08095238095238094,18,0
synthetic_012,2016-03-30,Sleep,0,8,2,0,13,19,0.42857142857142855,0.5,0.3333333333333333,1,0,0.08095238095238094,19,0
synthetic_012,2016-03-31,Sleep,0,8,3,0,13,20,0.2857142857142857,0.42857142857142855,0.3333333333333333,0,1,0.08095238095238094,20,0
synthetic_012,2016-04-01,Sleep,0,8,4,0,13,21,0.14285714285714285,0.42857142857142855,0.3333333333333333,0,0,0.08095238095238094,21,0
synthetic_012,2016-04-02,Sleep,0,10,5,1,13,22,0.14285714285714285,0.42857142857142855,0.0,0,0,0.08095238095238094,22,0
synthetic_012,2016-04-03,Sleep,0,5,6,1,13,23,0.14285714285714285,0.35714285714285715,0.0,0,0,0.08095238095238094,23,0
synthetic_012,2016-04-04,Sleep,0,4,0,0,14,24,0.14285714285714285,0.2857142857142857,0.0,0,0,0.08095238095238094,24,0
synthetic_012,2016-04-05,Sleep,1,10,1,0,14,25,0.14285714285714285,0.2857142857142857,0.0,0,0,0.08095238095238094,25,0
synthetic_012,2016-04-06,Sleep,0,4,2,0,14,26,0.14285714285714285,0.2857142857142857,0.3333333333333333,1,0,0.08095238095238094,26,0
synthetic_012,2016-04-07,Sleep,0,4,3,0,14,27,0.14285714285714285,0.21428571428571427,0.3333333333333333,0,1,0.08095238095238094,27,0
synthetic_012,2016-04-08,Sleep,0,7,4,0,14,28,0.14285714285714285,0.14285714285714285,0.3333333333333333,0,0,0.08095238095238094,28,0
synthetic_012,2016-04-09,Sleep,0,10,5,1,14,29,0.14285714285714285,0.14285714285714285,0.0,0,0,0.08095238095238094,29,0
synthetic_012,2016-04-10,Sleep,0,7,6,1,14,30,0.14285714285714285,0.14285714285714285,0.0,0,0,0.08095238095238094,30,0
synthetic_012,2016-03-12,Steps,1,6,5,1,10,1,0.0,0.0,0.0,0,0,0.22857142857142854,1,0
synthetic_012,2016-03-13,Steps,0,9,6,1,10,2,1.0,1.0,1.0,1,1,0.22857142857142854,2,0
synthetic_012,2016-03-14,Steps,0,6,0,0,11,3,0.5,0.5,0.5,0,2,0.22857142857142854,3,0
synthetic_012,2016-03-15,Steps,0,6,1,0,11,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.22857142857142854,4,0
synthetic_012,2016-03-16,Steps,1,4,2,0,11,5,0.25,0.25,0.0,0,0,0.22857142857142854,5,0
synthetic_012,2016-03-17,Steps,1,7,3,0,11,6,0.4,0.4,0.3333333333333333,1,0,0.22857142857142854,6,0
synthetic_012,2016-03-18,Steps,1,6,4,0,11,7,0.5,0.5,0.6666666666666666,2,1,0.22857142857142854,7,0
synthetic_012,2016-03-19,Steps,0,8,5,1,11,8,0.5714285714285714,0.5714285714285714,1.0,3,2,0.22857142857142854,8,0
synthetic_012,2016-03-20,Steps,0,4,6,1,11,9,0.42857142857142855,0.5,0.6666666666666666,0,3,0.22857142857142854,9,0
synthetic_012,2016-03-21,Steps,0,6,0,0,12,10,0.42857142857142855,0.4444444444444444,0.3333333333333333,0,0,0.22857142857142854,10,0
synthetic_012,2016-03-22,Steps,1,8,1,0,12,11,0.42857142857142855,0.4,0.0,0,0,0.22857142857142854,11,0
synthetic_012,2016-03-23,Steps,0,4,2,0,12,12,0.5714285714285714,0.45454545454545453,0.3333333333333333,1,0,0.22857142857142854,12,0
synthetic_012,2016-03-24,Steps,0,9,3,0,12,13,0.42857142857142855,0.4166666666666667,0.3333333333333333,0,1,0.22857142857142854,13,0
synthetic_012,2016-03-25,Steps,1,7,4,0,12,14,0.2857142857142857,0.38461538461538464,0.3333333333333333,0,0,0.22857142857142854,14,0
synthetic_012,2016-03-26,Steps,1,10,5,1,12,15,0.2857142857142857,0.42857142857142855,0.3333333333333333,1,0,0.22857142857142854,15,0
synthetic_012,2016-03-27,Steps,0,7,6,1,12,16,0.42857142857142855,0.42857142857142855,0.6666666666666666,2,1,0.22857142857142854,16,0
synthetic_012,2016-03-28,Steps,0,6,0,0,13,17,0.42857142857142855,0.42857142857142855,0.6666666666666666,0,2,0.22857142857142854,17,0
synthetic_012,2016-03-29,Steps,0,10,1,0,13,18,0.42857142857142855,0.42857142857142855,0.3333333333333333,0,0,0.22857142857142854,18,0
synthetic_012,2016-03-30,Steps,0,6,2,0,13,19,0.2857142857142857,0.42857142857142855,0.0,0,0,0.22857142857142854,19,0
synthetic_012,2016-03-31,Steps,0,9,3,0,13,20,0.2857142857142857,0.35714285714285715,0.0,0,0,0.22857142857142854,20,0
synthetic_012,2016-04-01,Steps,1,6,4,0,13,21,0.2857142857142857,0.2857142857142857,0.0,0,0,0.22857142857142854,21,0
synthetic_012,2016-04-02,Steps,0,6,5,1,13,22,0.2857142857142857,0.2857142857142857,0.3333333333333333,1,0,0.22857142857142854,22,0
synthetic_012,2016-04-03,Steps,0,8,6,1,13,23,0.14285714285714285,0.2857142857142857,0.3333333333333333,0,1,0.22857142857142854,23,0
synthetic_012,2016-04-04,Steps,1,4,0,0,14,24,0.14285714285714285,0.2857142857142857,0.3333333333333333,0,0,0.22857142857142854,24,0
synthetic_012,2016-04-05,Steps,0,5,1,0,14,25,0.2857142857142857,0.35714285714285715,0.3333333333333333,1,0,0.22857142857142854,25,0
synthetic_012,2016-04-06,Steps,0,9,2,0,14,26,0.2857142857142857,0.2857142857142857,0.3333333333333333,0,1,0.22857142857142854,26,0
synthetic_012,2016-04-07,Steps,1,6,3,0,14,27,0.2857142857142857,0.2857142857142857,0.3333333333333333,0,0,0.22857142857142854,27,0
synthetic_012,2016-04-08,Steps,0,5,4,0,14,28,0.42857142857142855,0.35714285714285715,0.3333333333333333,1,0,0.22857142857142854,28,0
synthetic_012,2016-04-09,Steps,0,9,5,1,14,29,0.2857142857142857,0.2857142857142857,0.3333333333333333,0,1,0.22857142857142854,29,0
synthetic_012,2016-04-10,Steps,0,9,6,1,14,30,0.2857142857142857,0.21428571428571427,0.3333333333333333,0,0,0.22857142857142854,30,0
synthetic_012,2016-03-12,Workout,1,5,5,1,10,1,0.0,0.0,0.0,0,0,-0.033333333333333326,1,0
synthetic_012,2016-03-13,Workout,1,4,6,1,10,2,1.0,1.0,1.0,1,1,-0.033333333333333326,2,0
synthetic_012,2016-03-14,Workout,1,5,0,0,11,3,1.0,1.0,1.0,2,2,-0.033333333333333326,3,0
synthetic_012,2016-03-15,Workout,1,4,1,0,11,4,1.0,1.0,1.0,3,3,-0.033333333333333326,4,0
synthetic_012,2016-03-16,Workout,1,10,2,0,11,5,1.0,1.0,1.0,4,4,-0.033333333333333326,5,0
synthetic_012,2016-03-17,Workout,1,4,3,0,11,6,1.0,1.0,1.0,5,5,-0.033333333333333326,6,0
synthetic_012,2016-03-18,Workout,0,5,4,0,11,7,1.0,1.0,1.0,6,6,-0.033333333333333326,7,0
synthetic_012,2016-03-19,Workout,1,5,5,1,11,8,0.8571428571428571,0.8571428571428571,0.6666666666666666,0,7,-0.033333333333333326,8,0
synthetic_012,2016-03-20,Workout,1,4,6,1,11,9,0.8571428571428571,0.875,0.6666666666666666,1,0,-0.033333333333333326,9,0
synthetic_012,2016-03-21,Workout,1,9,0,0,12,10,0.8571428571428571,0.8888888888888888,0.6666666666666666,2,1,-0.033333333333333326,10,0
synthetic_012,2016-03-22,Workout,1,10,1,0,12,11,0.8571428571428571,0.9,1.0,3,2,-0.033333333333333326,11,0
synthetic_012,2016-03-23,Workout,0,8,2,0,12,12,0.8571428571428571,0.9090909090909091,1.0,4,3,-0.033333333333333326,12,0
synthetic_012,2016-03-24,Workout,1,8,3,0,12,13,0.7142857142857143,0.8333333333333334,0.6666666666666666,0,4,-0.033333333333333326,13,0
synthetic_012,2016-03-25,Workout,1,8,4,0,12,14,0.7142857142857143,0.8461538461538461,0.6666666666666666,1,0,-0.033333333333333326,14,0
synthetic_012,2016-03-26,Workout,0,9,5,1,12,15,0.8571428571428571,0.8571428571428571,0.6666666666666666,2,1,-0.033333333333333326,15,0
synthetic_012,2016-03-27,Workout,1,9,6,1,12,16,0.7142857142857143,0.7857142857142857,0.6666666666666666,0,2,-0.033333333333333326,16,0
synthetic_012,2016-03-28,Workout,0,7,0,0,13,17,0.7142857142857143,0.7857142857142857,0.6666666666666666,1,0,-0.033333333333333326,17,0
synthetic_012,2016-03-29,Workout,0,4,1,0,13,18,0.5714285714285714,0.7142857142857143,0.3333333333333333,0,1,-0.033333333333333326,18,0
synthetic_012,2016-03-30,Workout,1,8,2,0,13,19,0.42857142857142855,0.6428571428571429,0.3333333333333333,0,0,-0.033333333333333326,19,0
synthetic_012,2016-03-31,Workout,1,8,3,0,13,20,0.5714285714285714,0.6428571428571429,0.3333333333333333,1,0,-0.033333333333333326,20,0
synthetic_012,2016-04-01,Workout,1,6,4,0,13,21,0.5714285714285714,0.6428571428571429,0.6666666666666666,2,1,-0.033333333333333326,21,0
synthetic_012,2016-04-02,Workout,1,10,5,1,13,22,0.5714285714285714,0.7142857142857143,1.0,3,2,-0.033333333333333326,22,0
synthetic_012,2016-04-03,Workout,1,9,6,1,13,23,0.7142857142857143,0.7142857142857143,1.0,4,3,-0.033333333333333326,23,0
synthetic_012,2016-04-04,Workout,0,8,0,0,14,24,0.7142857142857143,0.7142857142857143,1.0,5,4,-0.033333333333333326,24,0
synthetic_012,2016-04-05,Workout,1,10,1,0,14,25,0.7142857142857143,0.6428571428571429,0.6666666666666666,0,5,-0.033333333333333326,25,0
synthetic_012,2016-04-06,Workout,1,7,2,0,14,26,0.8571428571428571,0.6428571428571429,0.6666666666666666,1,0,-0.033333333333333326,26,1
synthetic_012,2016-04-07,Workout,0,6,3,0,14,27,0.8571428571428571,0.7142857142857143,0.6666666666666666,2,1,-0.033333333333333326,27,1
synthetic_012,2016-04-08,Workout,1,6,4,0,14,28,0.7142857142857143,0.6428571428571429,0.6666666666666666,0,2,-0.033333333333333326,28,1
synthetic_012,2016-04-09,Workout,0,6,5,1,14,29,0.7142857142857143,0.6428571428571429,0.6666666666666666,1,0,-0.033333333333333326,29,1
synthetic_012,2016-04-10,Workout,0,5,6,1,14,30,0.5714285714285714,0.6428571428571429,0.3333333333333333,0,1,-0.033333333333333326,30,0
synthetic_013,2016-03-12,Sedentary_Limit,0,5,5,1,10,1,0.0,0.0,0.0,0,0,0.3285714285714285,1,0
synthetic_013,2016-03-13,Sedentary_Limit,0,5,6,1,10,2,0.0,0.0,0.0,0,1,0.3285714285714285,2,0
synthetic_013,2016-03-14,Sedentary_Limit,0,4,0,0,11,3,0.0,0.0,0.0,0,0,0.3285714285714285,3,0
synthetic_013,2016-03-15,Sedentary_Limit,1,9,1,0,11,4,0.0,0.0,0.0,0,0,0.3285714285714285,4,0
synthetic_013,2016-03-16,Sedentary_Limit,1,5,2,0,11,5,0.25,0.25,0.3333333333333333,1,0,0.3285714285714285,5,0
synthetic_013,2016-03-17,Sedentary_Limit,1,6,3,0,11,6,0.4,0.4,0.6666666666666666,2,1,0.3285714285714285,6,0
synthetic_013,2016-03-18,Sedentary_Limit,0,9,4,0,11,7,0.5,0.5,1.0,3,2,0.3285714285714285,7,0
synthetic_013,2016-03-19,Sedentary_Limit,0,10,5,1,11,8,0.42857142857142855,0.42857142857142855,0.6666666666666666,0,3,0.3285714285714285,8,0
synthetic_013,2016-03-20,Sedentary_Limit,0,6,6,1,11,9,0.42857142857142855,0.375,0.3333333333333333,0,0,0.3285714285714285,9,0
synthetic_013,2016-03-21,Sedentary_Limit,0,4,0,0,12,10,0.42857142857142855,0.3333333333333333,0.0,0,0,0.3285714285714285,10,0
synthetic_013,2016-03-22,Sedentary_Limit,0,8,1,0,12,11,0.42857142857142855,0.3,0.0,0,0,0.3285714285714285,11,0
synthetic_013,2016-03-23,Sedentary_Limit,1,6,2,0,12,12,0.2857142857142857,0.2727272727272727,0.0,0,0,0.3285714285714285,12,0
synthetic_013,2016-03-24,Sedentary_Limit,0,8,3,0,12,13,0.2857142857142857,0.3333333333333333,0.3333333333333333,1,0,0.3285714285714285,13,0
synthetic_013,2016-03-25,Sedentary_Limit,1,9,4,0,12,14,0.14285714285714285,0.3076923076923077,0.3333333333333333,0,1,0.3285714285714285,14,0
synthetic_013,2016-03-26,Sedentary_Limit,1,10,5,1,12,15,0.2857142857142857,0.35714285714285715,0.6666666666666666,1,0,0.3285714285714285,15,0
synthetic_013,2016-03-27,Sedentary_Limit,0,5,6,1,12,16,0.42857142857142855,0.42857142857142855,0.6666666666666666,2,1,0.3285714285714285,16,0
synthetic_013,2016-03-28,Sedentary_Limit,1,8,0,0,13,17,0.42857142857142855,0.42857142857142855,0.6666666666666666,0,2,0.3285714285714285,17,0
synthetic_013,2016-03-29,Sedentary_Limit,1,8,1,0,13,18,0.5714285714285714,0.5,0.6666666666666666,1,0,0.3285714285714285,18,0
synthetic_013,2016-03-30,Sedentary_Limit,0,6,2,0,13,19,0.7142857142857143,0.5,0.6666666666666666,2,1,0.3285714285714285,19,1
synthetic_013,2016-03-31,Sedentary_Limit,0,10,3,0,13,20,0.5714285714285714,0.42857142857142855,0.6666666666666666,0,2,0.3285714285714285,20,0
synthetic_013,2016-04-01,Sedentary_Limit,0,8,4,0,13,21,0.5714285714285714,0.35714285714285715,0.3333333333333333,0,0,0.3285714285714285,21,0
synthetic_013,2016-04-02,Sedentary_Limit,0,10,5,1,13,22,0.42857142857142855,0.35714285714285715,0.0,0,0,0.3285714285714285,22,0
synthetic_013,2016-04-03,Sedentary_Limit,0,9,6,1,13,23,0.2857142857142857,0.35714285714285715,0.0,0,0,0.3285714285714285,23,0
synthetic_013,2016-04-04,Sedentary_Limit,0,10,0,0,14,24,0.2857142857142857,0.35714285714285715,0.0,0,0,0.3285714285714285,24,0
synthetic_013,2016-04-05,Sedentary_Limit,1,10,1,0,14,25,0.14285714285714285,0.35714285714285715,0.0,0,0,0.3285714285714285,25,0
synthetic_013,2016-04-06,Sedentary_Limit,0,7,2,0,14,26,0.14285714285714285,0.42857142857142855,0.3333333333333333,1,0,0.3285714285714285,26,0
synthetic_013,2016-04-07,Sedentary_Limit,0,4,3,0,14,27,0.14285714285714285,0.35714285714285715,0.3333333333333333,0,1,0.3285714285714285,27,0
synthetic_013,2016-04-08,Sedentary_Limit,1,10,4,0,14,28,0.14285714285714285,0.35714285714285715,0.3333333333333333,0,0,0.3285714285714285,28,0
synthetic_013,2016-04-09,Sedentary_Limit,0,10,5,1,14,29,0.2857142857142857,0.35714285714285715,0.3333333333333333,1,0,0.3285714285714285,29,0
synthetic_013,2016-04-10,Sedentary_Limit,0,6,6,1,14,30,0.2857142857142857,0.2857142857142857,0.3333333333333333,0,1,0.3285714285714285,30,0
synthetic_013,2016-03-12,Sleep,1,10,5,1,10,1,0.0,0.0,0.0,0,0,0.2714285714285714,1,0
synthetic_013,2016-03-13,Sleep,0,4,6,1,10,2,1.0,1.0,1.0,1,1,0.2714285714285714,2,0
synthetic_013,2016-03-14,Sleep,1,10,0,0,11,3,0.5,0.5,0.5,0,2,0.2714285714285714,3,0
synthetic_013,2016-03-15,Sleep,1,7,1,0,11,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0.2714285714285714,4,0
synthetic_013,2016-03-16,Sleep,1,5,2,0,11,5,0.75,0.75,0.6666666666666666,2,1,0.2714285714285714,5,0
synthetic_013,2016-03-17,Sleep,1,8,3,0,11,6,0.8,0.8,1.0,3,2,0.2714285714285714,6,0
synthetic_013,2016-03-18,Sleep,1,5,4,0,11,7,0.8333333333333334,0.8333333333333334,1.0,4,3,0.2714285714285714,7,0
synthetic_013,2016-03-19,Sleep,0,5,5,1,11,8,0.8571428571428571,0.8571428571428571,1.0,5,4,0.2714285714285714,8,0
synthetic_013,2016-03-20,Sleep,1,6,6,1,11,9,0.7142857142857143,0.75,0.6666666666666666,0,5,0.2714285714285714,9,0
synthetic_013,2016-03-21,Sleep,0,8,0,0,12,10,0.8571428571428571,0.7777777777777778,0.6666666666666666,1,0,0.2714285714285714,10,0
synthetic_013,2016-03-22,Sleep,1,8,1,0,12,11,0.7142857142857143,0.7,0.3333333333333333,0,1,0.2714285714285714,11,1
synthetic_013,2016-03-23,Sleep,0,6,2,0,12,12,0.7142857142857143,0.7272727272727273,0.6666666666666666,1,0,0.2714285714285714,12,0
synthetic_013,2016-03-24,Sleep,1,7,3,0,12,13,0.5714285714285714,0.6666666666666666,0.3333333333333333,0,1,0.2714285714285714,13,0
synthetic_013,2016-03-25,Sleep,1,6,4,0,12,14,0.5714285714285714,0.6923076923076923,0.6666666666666666,1,0,0.2714285714285714,14,0
synthetic_013,2016-03-26,Sleep,0,4,5,1,12,15,0.5714285714285714,0.7142857142857143,0.6666666666666666,2,1,0.2714285714285714,15,0
synthetic_013,2016-03-27,Sleep,0,8,6,1,12,16,0.5714285714285714,0.6428571428571429,0.6666666666666666,0,2,0.2714285714285714,16,0
synthetic_013,2016-03-28,Sleep,0,4,0,0,13,17,0.42857142857142855,0.6428571428571429,0.3333333333333333,0,0,0.2714285714285714,17,0
synthetic_013,2016-03-29,Sleep,0,4,1,0,13,18,0.42857142857142855,0.5714285714285714,0.0,0,0,0.2714285714285714,18,0
synthetic_013,2016-03-30,Sleep,1,4,2,0,13,19,0.2857142857142857,0.5,0.0,0,0,0.2714285714285714,19,0
synthetic_013,2016-03-31,Sleep,1,7,3,0,13,20,0.42857142857142855,0.5,0.3333333333333333,1,0,0.2714285714285714,20,0
synthetic_013,2016-04-01,Sleep,1,10,4,0,13,21,0.42857142857142855,0.5,0.6666666666666666,2,1,0.2714285714285714,21,0
synthetic_013,2016-04-02,Sleep,0,10,5,1,13,22,0.42857142857142855,0.5,1.0,3,2,0.2714285714285714,22,0
synthetic_013,2016-04-03,Sleep,1,7,6,1,13,23,0.42857142857142855,0.5,0.6666666666666666,0,3,0.2714285714285714,23,0
synthetic_013,2016-04-04,Sleep,0,6,0,0,14,24,0.5714285714285714,0.5,0.6666666666666666,1,0,0.2714285714285714,24,0
synthetic_013,2016-04-05,Sleep,0,7,1,0,14,25,0.5714285714285714,0.5,0.3333333333333333,0,1,0.2714285714285714,25,0
synthetic_013,2016-04-06,Sleep,1,9,2,0,14,26,0.5714285714285714,0.42857142857142855,0.3333333333333333,0,0,0.2714285714285714,26,0
synthetic_013,2016-04-07,Sleep,0,10,3,0,14,27,0.5714285714285714,0.5,0.3333333333333333,1,0,0.2714285714285714,27,0
synthetic_013,2016-04-08,Sleep,0,8,4,0,14,28,0.42857142857142855,0.42857142857142855,0.3333333333333333,0,1,0.2714285714285714,28,0
synthetic_013,2016-04-09,Sleep,0,8,5,1,14,29,0.2857142857142857,0.35714285714285715,0.3333333333333333,0,0,0.2714285714285714,29,0
synthetic_013,2016-04-10,Sleep,0,10,6,1,14,30,0.2857142857142857,0.35714285714285715,0.0,0,0,0.2714285714285714,30,0
